timestamp,district,crop,soil_moisture,soil_temp_c,air_temp_c,humidity_pct,rainfall_mm,nitrogen_mg_kg,anomaly,irrigation_needed,rainfall
2024-06-11 02:00:00,Thanjavur,Rice,84.72,30.5,29.35,82.66,15.15,181.91,Normal,No Action,
2024-06-11 03:00:00,Thanjavur,Rice,87.87,27.61,28.29,84.8,14.19,175.75,Normal,No Action,
2024-06-11 04:00:00,Thanjavur,Rice,82.26,27.48,31.0,91.28,13.2,182.22,Normal,No Action,
2024-06-11 05:00:00,Thanjavur,Rice,87.59,25.69,28.3,89.76,13.62,183.24,Normal,No Action,
2024-06-11 06:00:00,Thanjavur,Rice,83.64,27.23,27.17,87.95,15.12,178.14,Normal,No Action,
2024-06-11 07:00:00,Thanjavur,Rice,89.18,26.0,28.84,93.43,12.98,171.2,Normal,No Action,
2024-06-11 08:00:00,Thanjavur,Rice,79.42,28.49,27.67,99.93,13.84,180.92,Normal,No Action,
2024-06-11 09:00:00,Thanjavur,Rice,88.63,29.61,31.59,94.53,15.42,182.96,Normal,No Action,
2024-06-11 10:00:00,Thanjavur,Rice,86.34,25.77,27.27,89.69,14.23,177.73,Normal,No Action,
2024-06-11 11:00:00,Thanjavur,Rice,86.09,28.03,28.63,95.61,13.26,179.03,Normal,No Action,
2024-06-11 12:00:00,Thanjavur,Rice,81.85,23.8,28.38,89.21,15.91,183.15,Normal,No Action,
2024-06-11 13:00:00,Thanjavur,Rice,80.93,29.38,30.33,92.03,14.17,175.2,Normal,No Action,
2024-06-11 14:00:00,Thanjavur,Rice,82.88,28.23,31.33,95.87,13.91,174.4,Normal,No Action,
2024-06-11 15:00:00,Thanjavur,Rice,84.42,23.95,28.98,89.11,13.93,172.03,Normal,No Action,
2024-06-11 16:00:00,Thanjavur,Rice,85.54,25.8,26.75,78.21,14.37,188.86,Normal,No Action,
2024-06-11 17:00:00,Thanjavur,Rice,88.98,25.91,27.6,91.58,13.4,181.51,Normal,No Action,
2024-06-11 18:00:00,Thanjavur,Rice,86.3,28.44,28.35,88.89,13.52,175.87,Normal,No Action,
2024-06-11 19:00:00,Thanjavur,Rice,83.32,27.15,29.87,86.49,15.89,178.64,Normal,No Action,
2024-06-11 20:00:00,Thanjavur,Rice,83.94,25.48,24.86,93.24,15.14,178.59,Normal,No Action,
2024-06-11 21:00:00,Thanjavur,Rice,84.2,27.37,26.16,87.58,15.19,173.73,Normal,No Action,
2024-06-11 22:00:00,Thanjavur,Rice,84.88,30.56,36.4,89.56,12.78,185.82,Heat Stress,No Action,
2024-06-11 23:00:00,Thanjavur,Rice,81.8,25.38,28.8,94.29,13.38,180.31,Normal,No Action,
2024-06-12 00:00:00,Thanjavur,Rice,85.29,27.64,28.76,88.23,13.57,180.43,Normal,No Action,
2024-06-12 01:00:00,Thanjavur,Rice,80.78,22.22,29.15,93.32,12.04,174.95,Normal,No Action,
2024-06-12 02:00:00,Thanjavur,Rice,85.86,29.69,28.53,86.79,14.22,186.87,Normal,No Action,
2024-06-12 03:00:00,Thanjavur,Rice,82.06,25.4,27.78,85.89,14.52,188.12,Normal,No Action,
2024-06-12 04:00:00,Thanjavur,Rice,84.97,26.22,28.06,83.45,15.28,179.61,Normal,No Action,
2024-06-12 05:00:00,Thanjavur,Rice,83.46,31.39,28.95,86.69,13.97,185.74,Normal,No Action,
2024-06-12 06:00:00,Thanjavur,Rice,84.34,24.44,29.88,87.03,16.27,185.4,Normal,No Action,
2024-06-12 07:00:00,Thanjavur,Rice,82.66,28.52,28.6,93.11,14.88,175.77,Normal,No Action,
2024-06-12 08:00:00,Thanjavur,Rice,82.07,28.14,28.0,88.09,13.44,182.12,Normal,No Action,
2024-06-12 09:00:00,Thanjavur,Rice,90.19,25.0,28.54,95.35,14.32,182.26,Normal,No Action,
2024-06-12 10:00:00,Thanjavur,Rice,80.81,27.24,28.22,93.64,15.59,192.95,Normal,No Action,
2024-06-12 11:00:00,Thanjavur,Rice,85.74,27.09,28.79,88.29,14.74,178.52,Normal,No Action,
2024-06-12 12:00:00,Thanjavur,Rice,84.51,28.58,26.99,94.26,15.72,179.41,Normal,No Action,
2024-06-12 13:00:00,Thanjavur,Rice,77.63,25.69,30.45,89.61,13.4,177.48,Normal,No Action,
2024-06-12 14:00:00,Thanjavur,Rice,86.52,27.42,28.14,88.23,14.01,175.39,Normal,No Action,
2024-06-12 15:00:00,Thanjavur,Rice,88.85,26.12,30.33,95.79,15.4,177.84,Normal,No Action,
2024-06-12 16:00:00,Thanjavur,Rice,29.82,26.56,27.14,91.0,13.22,185.94,Drought Stress,Irrigate Now,0.0
2024-06-12 17:00:00,Thanjavur,Rice,82.61,26.9,28.92,88.66,14.99,177.63,Normal,No Action,
2024-06-12 18:00:00,Thanjavur,Rice,86.61,24.58,28.69,97.46,13.4,176.61,Normal,No Action,
2024-06-12 19:00:00,Thanjavur,Rice,85.54,26.87,29.03,91.66,15.03,185.55,Normal,No Action,
2024-06-12 20:00:00,Thanjavur,Rice,85.23,26.24,29.51,97.3,14.27,175.13,Normal,No Action,
2024-06-12 21:00:00,Thanjavur,Rice,87.32,26.42,25.24,93.09,13.86,179.55,Normal,No Action,
2024-06-12 22:00:00,Thanjavur,Rice,29.75,26.89,29.56,87.96,14.91,178.7,Drought Stress,Irrigate Now,0.0
2024-06-12 23:00:00,Thanjavur,Rice,86.22,27.52,27.1,94.04,13.86,184.04,Normal,No Action,
2024-06-13 00:00:00,Thanjavur,Rice,85.1,29.36,28.16,88.3,14.38,178.48,Normal,No Action,
2024-06-13 01:00:00,Thanjavur,Rice,86.4,24.18,26.92,85.43,15.35,188.55,Normal,No Action,
2024-06-13 02:00:00,Thanjavur,Rice,100.0,26.35,28.61,94.35,47.15,181.19,Flood/Overwatering,No Action,
2024-06-13 03:00:00,Thanjavur,Rice,86.93,27.35,28.78,93.7,11.7,183.39,Normal,No Action,
2024-06-13 04:00:00,Thanjavur,Rice,82.04,23.85,29.27,95.19,14.26,184.76,Normal,No Action,
2024-06-13 05:00:00,Thanjavur,Rice,88.84,28.57,30.96,92.67,14.48,171.99,Normal,No Action,
2024-06-13 06:00:00,Thanjavur,Rice,83.26,25.34,31.76,89.0,14.52,182.76,Normal,No Action,
2024-06-13 07:00:00,Thanjavur,Rice,84.13,29.14,27.57,90.48,13.66,173.4,Normal,No Action,
2024-06-13 08:00:00,Thanjavur,Rice,82.16,26.54,27.86,86.93,12.99,179.58,Normal,No Action,
2024-06-13 09:00:00,Thanjavur,Rice,79.49,27.74,28.62,83.87,14.09,176.24,Normal,No Action,
2024-06-13 10:00:00,Thanjavur,Rice,84.96,28.61,25.69,90.16,14.24,183.36,Normal,No Action,
2024-06-13 11:00:00,Thanjavur,Rice,84.64,25.47,28.02,86.52,15.48,180.11,Normal,No Action,
2024-06-13 12:00:00,Thanjavur,Rice,89.7,26.51,27.44,83.65,12.6,172.08,Normal,No Action,
2024-06-13 13:00:00,Thanjavur,Rice,84.8,27.36,26.13,93.28,13.92,180.73,Normal,No Action,
2024-06-13 14:00:00,Thanjavur,Rice,88.84,27.95,28.1,86.14,12.25,176.4,Normal,No Action,
2024-06-13 15:00:00,Thanjavur,Rice,83.37,25.12,28.3,90.01,14.18,176.75,Normal,No Action,
2024-06-13 16:00:00,Thanjavur,Rice,84.51,27.26,26.86,95.34,14.3,180.09,Normal,No Action,
2024-06-13 17:00:00,Thanjavur,Rice,86.12,26.95,29.93,90.85,13.79,181.81,Normal,No Action,
2024-06-13 18:00:00,Thanjavur,Rice,80.57,26.76,28.45,88.87,14.27,170.59,Normal,No Action,
2024-06-13 19:00:00,Thanjavur,Rice,82.35,26.74,28.74,85.59,15.67,175.67,Normal,No Action,
2024-06-13 20:00:00,Thanjavur,Rice,86.91,27.24,27.53,96.8,13.21,184.6,Normal,No Action,
2024-06-13 21:00:00,Thanjavur,Rice,87.0,25.59,30.59,88.7,14.69,181.3,Normal,No Action,
2024-06-13 22:00:00,Thanjavur,Rice,83.6,27.82,29.69,82.71,15.7,171.69,Normal,No Action,
2024-06-13 23:00:00,Thanjavur,Rice,87.1,28.29,26.86,88.06,13.29,178.93,Normal,No Action,
2024-06-14 00:00:00,Thanjavur,Rice,83.08,34.12,40.17,95.28,13.84,178.95,Heat Stress,No Action,
2024-06-14 01:00:00,Thanjavur,Rice,78.95,25.39,29.95,96.16,13.17,177.04,Normal,No Action,
2024-06-14 02:00:00,Thanjavur,Rice,83.92,27.02,27.29,91.4,13.93,179.93,Normal,No Action,
2024-06-14 03:00:00,Thanjavur,Rice,85.64,26.61,27.85,89.26,14.31,178.15,Normal,No Action,
2024-06-14 04:00:00,Thanjavur,Rice,83.22,29.0,29.34,88.52,15.1,178.33,Normal,No Action,
2024-06-14 05:00:00,Thanjavur,Rice,87.52,27.15,28.34,91.49,12.83,174.37,Normal,No Action,
2024-06-14 06:00:00,Thanjavur,Rice,80.42,26.81,31.1,98.63,15.04,182.5,Normal,No Action,
2024-06-14 07:00:00,Thanjavur,Rice,78.6,25.79,27.32,87.22,14.23,177.64,Normal,No Action,
2024-06-14 08:00:00,Thanjavur,Rice,100.0,27.72,26.89,90.66,57.64,175.4,Flood/Overwatering,No Action,
2024-06-14 09:00:00,Thanjavur,Rice,76.41,26.17,30.15,97.53,13.17,182.48,Normal,No Action,
2024-06-14 10:00:00,Thanjavur,Rice,82.6,26.44,32.47,83.69,14.65,182.34,Normal,No Action,
2024-06-14 11:00:00,Thanjavur,Rice,87.26,26.75,28.96,88.13,14.67,178.28,Normal,No Action,
2024-06-14 12:00:00,Thanjavur,Rice,85.86,26.05,29.07,89.58,15.53,179.74,Normal,No Action,
2024-06-14 13:00:00,Thanjavur,Rice,78.68,28.49,27.14,87.08,13.8,186.87,Normal,No Action,
2024-06-14 14:00:00,Thanjavur,Rice,77.59,31.31,30.08,90.59,14.35,181.43,Normal,No Action,
2024-06-14 15:00:00,Thanjavur,Rice,29.95,27.57,29.33,90.06,14.2,179.24,Drought Stress,Irrigate Now,0.0
2024-06-14 16:00:00,Thanjavur,Rice,83.42,28.3,29.39,77.94,15.06,180.97,Normal,No Action,
2024-06-14 17:00:00,Thanjavur,Rice,83.94,26.02,30.19,93.49,13.63,182.04,Normal,No Action,
2024-06-14 18:00:00,Thanjavur,Rice,81.09,24.53,27.56,93.15,15.35,182.57,Normal,No Action,
2024-06-14 19:00:00,Thanjavur,Rice,86.18,27.37,27.54,91.43,15.2,183.77,Normal,No Action,
2024-06-14 20:00:00,Thanjavur,Rice,87.57,27.66,29.03,93.98,14.37,175.59,Normal,No Action,
2024-06-14 21:00:00,Thanjavur,Rice,83.51,25.48,27.49,89.12,13.61,178.46,Normal,No Action,
2024-06-14 22:00:00,Thanjavur,Rice,78.32,26.92,28.5,86.43,15.06,184.69,Normal,No Action,
2024-06-14 23:00:00,Thanjavur,Rice,79.18,25.46,27.35,85.94,15.23,179.03,Normal,No Action,
2024-06-15 00:00:00,Thanjavur,Rice,83.21,23.59,29.45,84.74,14.46,181.39,Normal,No Action,
2024-06-15 01:00:00,Thanjavur,Rice,100.0,24.64,23.97,90.44,56.7,186.19,Flood/Overwatering,No Action,
2024-06-15 02:00:00,Thanjavur,Rice,84.63,25.86,29.71,85.81,14.88,182.53,Normal,No Action,
2024-06-15 03:00:00,Thanjavur,Rice,87.18,30.74,29.09,87.66,14.37,171.15,Normal,No Action,
2024-06-15 04:00:00,Thanjavur,Rice,81.92,25.99,27.71,90.31,13.58,185.61,Normal,No Action,
2024-06-15 05:00:00,Thanjavur,Rice,84.0,26.59,28.01,90.32,15.23,175.66,Normal,No Action,
2024-06-15 06:00:00,Thanjavur,Rice,82.03,26.14,26.48,86.42,13.92,184.37,Normal,No Action,
2024-06-15 07:00:00,Thanjavur,Rice,84.79,26.89,29.78,89.15,14.79,179.48,Normal,No Action,
2024-06-15 08:00:00,Thanjavur,Rice,84.8,25.73,24.84,89.16,15.82,184.63,Normal,No Action,
2024-06-15 09:00:00,Thanjavur,Rice,86.9,28.45,28.63,90.49,13.78,178.42,Normal,No Action,
2024-06-15 10:00:00,Thanjavur,Rice,85.85,28.41,28.29,87.9,14.4,183.01,Normal,No Action,
2024-06-15 11:00:00,Thanjavur,Rice,79.67,23.16,27.67,84.82,13.89,179.26,Normal,No Action,
2024-06-15 12:00:00,Thanjavur,Rice,82.64,28.78,28.99,90.9,15.02,174.31,Normal,No Action,
2024-06-15 13:00:00,Thanjavur,Rice,87.12,26.49,29.51,85.41,12.85,184.09,Normal,No Action,
2024-06-15 14:00:00,Thanjavur,Rice,85.13,25.25,27.2,94.2,13.21,188.21,Normal,No Action,
2024-06-15 15:00:00,Thanjavur,Rice,81.3,34.38,36.76,92.11,13.86,179.19,Heat Stress,No Action,
2024-06-15 16:00:00,Thanjavur,Rice,84.12,25.1,29.61,87.65,14.17,175.03,Normal,No Action,
2024-06-15 17:00:00,Thanjavur,Rice,76.31,26.31,32.12,92.84,14.38,178.69,Normal,No Action,
2024-06-15 18:00:00,Thanjavur,Rice,84.07,27.42,26.73,94.16,15.12,183.59,Normal,No Action,
2024-06-15 19:00:00,Thanjavur,Rice,85.32,26.63,29.51,92.07,14.05,177.13,Normal,No Action,
2024-06-15 20:00:00,Thanjavur,Rice,84.31,28.92,26.64,83.83,14.56,180.25,Normal,No Action,
2024-06-15 21:00:00,Thanjavur,Rice,84.52,26.97,28.17,95.66,12.8,175.86,Normal,No Action,
2024-06-15 22:00:00,Thanjavur,Rice,83.69,24.14,28.24,96.35,14.42,181.15,Normal,No Action,
2024-06-15 23:00:00,Thanjavur,Rice,80.22,25.68,27.94,88.43,15.68,182.79,Normal,No Action,
2024-06-16 00:00:00,Thanjavur,Rice,80.67,26.97,29.25,94.26,15.98,174.92,Normal,No Action,
2024-06-16 01:00:00,Thanjavur,Rice,81.57,24.71,28.15,91.57,15.39,179.62,Normal,No Action,
2024-06-16 02:00:00,Thanjavur,Rice,83.04,26.83,27.25,98.06,12.79,180.92,Normal,No Action,
2024-06-16 03:00:00,Thanjavur,Rice,90.07,26.61,28.21,88.27,14.22,186.86,Normal,No Action,
2024-06-16 04:00:00,Thanjavur,Rice,77.36,28.9,26.36,88.63,13.97,182.94,Normal,No Action,
2024-06-16 05:00:00,Thanjavur,Rice,79.21,27.29,31.54,84.25,14.59,176.69,Normal,No Action,
2024-06-16 06:00:00,Thanjavur,Rice,85.28,26.63,27.54,91.65,16.2,179.05,Normal,No Action,
2024-06-16 07:00:00,Thanjavur,Rice,86.16,24.66,27.07,91.59,15.88,181.78,Normal,No Action,
2024-06-16 08:00:00,Thanjavur,Rice,83.06,26.6,26.62,92.12,15.28,177.74,Normal,No Action,
2024-06-16 09:00:00,Thanjavur,Rice,82.59,27.0,27.84,89.44,16.5,178.76,Normal,No Action,
2024-06-16 10:00:00,Thanjavur,Rice,82.92,25.63,29.62,88.98,13.75,186.61,Normal,No Action,
2024-06-16 11:00:00,Thanjavur,Rice,88.26,25.7,25.7,93.73,13.72,183.95,Normal,No Action,
2024-06-16 12:00:00,Thanjavur,Rice,78.09,27.94,26.68,92.62,14.41,175.23,Normal,No Action,
2024-06-16 13:00:00,Thanjavur,Rice,82.78,27.63,28.66,92.04,16.38,172.18,Normal,No Action,
2024-06-16 14:00:00,Thanjavur,Rice,88.85,26.76,27.15,84.38,14.21,184.61,Normal,No Action,
2024-06-16 15:00:00,Thanjavur,Rice,83.62,28.87,26.32,89.65,13.15,181.82,Normal,No Action,
2024-06-16 16:00:00,Thanjavur,Rice,86.66,25.97,24.59,90.5,14.84,182.02,Normal,No Action,
2024-06-16 17:00:00,Thanjavur,Rice,87.71,24.99,29.52,94.47,12.62,181.6,Normal,No Action,
2024-06-16 18:00:00,Thanjavur,Rice,82.49,26.48,29.02,87.75,13.72,180.17,Normal,No Action,
2024-06-16 19:00:00,Thanjavur,Rice,80.74,24.97,29.52,85.1,15.07,182.31,Normal,No Action,
2024-06-16 20:00:00,Thanjavur,Rice,78.82,25.58,30.29,85.78,13.94,182.31,Normal,No Action,
2024-06-16 21:00:00,Thanjavur,Rice,86.35,26.22,27.6,95.39,16.14,184.89,Normal,No Action,
2024-06-16 22:00:00,Thanjavur,Rice,84.26,25.39,27.25,91.79,14.82,187.01,Normal,No Action,
2024-06-16 23:00:00,Thanjavur,Rice,85.95,24.35,30.08,85.71,14.02,181.25,Normal,No Action,
2024-06-17 00:00:00,Thanjavur,Rice,89.99,31.26,29.41,88.97,14.93,184.44,Normal,No Action,
2024-06-17 01:00:00,Thanjavur,Rice,83.04,29.29,28.85,91.69,15.07,182.11,Normal,No Action,
2024-06-17 02:00:00,Thanjavur,Rice,86.52,25.67,27.66,85.3,14.84,183.89,Normal,No Action,
2024-06-17 03:00:00,Thanjavur,Rice,85.37,29.11,28.49,92.37,13.31,178.06,Normal,No Action,
2024-06-17 04:00:00,Thanjavur,Rice,86.09,27.87,28.06,89.41,12.88,178.21,Normal,No Action,
2024-06-17 05:00:00,Thanjavur,Rice,86.67,27.46,29.25,89.9,14.41,176.7,Normal,No Action,
2024-06-17 06:00:00,Thanjavur,Rice,86.1,27.23,29.24,87.6,12.25,185.49,Normal,No Action,
2024-06-17 07:00:00,Thanjavur,Rice,82.56,25.31,29.54,88.13,15.46,183.09,Normal,No Action,
2024-06-17 08:00:00,Thanjavur,Rice,86.05,24.55,30.32,90.75,14.03,180.72,Normal,No Action,
2024-06-17 09:00:00,Thanjavur,Rice,78.67,27.21,26.96,84.29,12.88,185.56,Normal,No Action,
2024-06-17 10:00:00,Thanjavur,Rice,82.11,28.9,27.7,82.87,13.28,186.18,Normal,No Action,
2024-06-17 11:00:00,Thanjavur,Rice,83.53,25.78,28.74,91.71,15.52,187.24,Normal,No Action,
2024-06-17 12:00:00,Thanjavur,Rice,82.92,24.61,27.88,90.74,13.44,175.21,Normal,No Action,
2024-06-17 13:00:00,Thanjavur,Rice,85.03,26.53,28.55,86.67,14.17,175.38,Normal,No Action,
2024-06-17 14:00:00,Thanjavur,Rice,86.67,28.15,25.73,85.98,12.9,176.75,Normal,No Action,
2024-06-17 15:00:00,Thanjavur,Rice,83.75,24.43,27.12,85.68,14.61,180.35,Normal,No Action,
2024-06-17 16:00:00,Thanjavur,Rice,81.83,26.87,27.68,88.61,16.07,186.7,Normal,No Action,
2024-06-17 17:00:00,Thanjavur,Rice,80.1,27.84,29.72,85.11,15.22,187.69,Normal,No Action,
2024-06-17 18:00:00,Thanjavur,Rice,80.63,25.22,30.03,90.79,14.95,181.7,Normal,No Action,
2024-06-17 19:00:00,Thanjavur,Rice,85.17,24.61,30.07,94.38,14.17,179.78,Normal,No Action,
2024-06-17 20:00:00,Thanjavur,Rice,79.41,27.37,29.36,89.45,15.52,178.33,Normal,No Action,
2024-06-17 21:00:00,Thanjavur,Rice,85.69,25.07,28.46,89.0,14.63,178.15,Normal,No Action,
2024-06-17 22:00:00,Thanjavur,Rice,83.61,27.84,27.84,83.27,16.15,186.91,Normal,No Action,
2024-06-17 23:00:00,Thanjavur,Rice,80.12,27.63,27.75,90.75,14.69,178.83,Normal,No Action,
2024-06-18 00:00:00,Thanjavur,Rice,81.65,25.56,27.13,86.37,14.33,176.42,Normal,No Action,
2024-06-18 01:00:00,Thanjavur,Rice,86.05,28.83,27.63,90.66,14.9,182.36,Normal,No Action,
2024-06-18 02:00:00,Thanjavur,Rice,84.23,27.71,29.22,84.75,15.27,184.44,Normal,No Action,
2024-06-18 03:00:00,Thanjavur,Rice,81.71,26.66,29.52,88.86,15.47,191.82,Normal,No Action,
2024-06-18 04:00:00,Thanjavur,Rice,81.64,24.53,28.96,92.59,14.17,187.27,Normal,No Action,
2024-06-18 05:00:00,Thanjavur,Rice,79.98,27.64,27.59,96.58,16.39,176.17,Normal,No Action,
2024-06-18 06:00:00,Thanjavur,Rice,82.35,27.89,27.92,89.52,14.43,170.4,Normal,No Action,
2024-06-18 07:00:00,Thanjavur,Rice,83.96,25.57,27.76,95.47,13.14,184.07,Normal,No Action,
2024-06-18 08:00:00,Thanjavur,Rice,83.16,26.18,29.69,91.06,14.97,184.84,Normal,No Action,
2024-06-18 09:00:00,Thanjavur,Rice,83.01,25.68,26.87,86.4,17.35,186.22,Normal,No Action,
2024-06-18 10:00:00,Thanjavur,Rice,79.95,24.62,29.22,91.89,14.95,178.73,Normal,No Action,
2024-06-18 11:00:00,Thanjavur,Rice,83.62,27.09,28.63,80.82,14.17,175.74,Normal,No Action,
2024-06-18 12:00:00,Thanjavur,Rice,84.53,31.08,29.05,88.45,15.32,182.41,Normal,No Action,
2024-06-18 13:00:00,Thanjavur,Rice,85.26,27.51,31.58,85.18,14.87,175.37,Normal,No Action,
2024-06-18 14:00:00,Thanjavur,Rice,85.67,25.22,27.87,88.52,15.38,184.59,Normal,No Action,
2024-06-18 15:00:00,Thanjavur,Rice,80.26,26.68,27.44,84.67,14.18,178.46,Normal,No Action,
2024-06-18 16:00:00,Thanjavur,Rice,91.28,27.25,26.43,87.44,15.42,190.44,Normal,No Action,
2024-06-18 17:00:00,Thanjavur,Rice,79.24,23.78,31.31,91.26,13.53,182.67,Normal,No Action,
2024-06-18 18:00:00,Thanjavur,Rice,76.09,26.61,28.99,93.4,13.39,180.43,Normal,No Action,
2024-06-18 19:00:00,Thanjavur,Rice,81.22,26.98,27.16,88.07,13.4,183.26,Normal,No Action,
2024-06-18 20:00:00,Thanjavur,Rice,86.58,26.25,28.56,83.91,14.1,179.75,Normal,No Action,
2024-06-18 21:00:00,Thanjavur,Rice,91.86,24.93,30.7,93.69,14.68,188.79,Normal,No Action,
2024-06-18 22:00:00,Thanjavur,Rice,85.12,27.18,28.42,94.59,15.5,176.87,Normal,No Action,
2024-06-18 23:00:00,Thanjavur,Rice,80.04,26.3,27.3,89.45,15.64,177.71,Normal,No Action,
2024-06-19 00:00:00,Thanjavur,Rice,83.87,26.69,29.77,80.71,13.79,181.06,Normal,No Action,
2024-06-19 01:00:00,Thanjavur,Rice,87.6,25.86,25.69,92.18,13.76,174.05,Normal,No Action,
2024-06-19 02:00:00,Thanjavur,Rice,82.13,26.32,27.59,80.88,15.3,186.37,Normal,No Action,
2024-06-19 03:00:00,Thanjavur,Rice,85.95,24.89,28.2,89.67,15.0,183.34,Normal,No Action,
2024-06-19 04:00:00,Thanjavur,Rice,81.8,26.72,29.19,95.52,15.1,183.95,Normal,No Action,
2024-06-19 05:00:00,Thanjavur,Rice,84.25,28.72,29.11,86.26,15.8,183.49,Normal,No Action,
2024-06-19 06:00:00,Thanjavur,Rice,82.67,25.88,28.94,91.55,14.6,181.56,Normal,No Action,
2024-06-19 07:00:00,Thanjavur,Rice,89.1,28.21,28.79,93.47,13.37,181.99,Normal,No Action,
2024-06-19 08:00:00,Thanjavur,Rice,89.43,26.27,27.23,87.09,13.31,176.08,Normal,No Action,
2024-06-19 09:00:00,Thanjavur,Rice,82.89,24.49,28.52,93.31,13.49,187.6,Normal,No Action,
2024-06-19 10:00:00,Thanjavur,Rice,85.53,28.15,27.51,93.12,13.31,184.45,Normal,No Action,
2024-06-19 11:00:00,Thanjavur,Rice,84.52,27.43,26.74,86.12,15.0,175.26,Normal,No Action,
2024-06-19 12:00:00,Thanjavur,Rice,85.39,24.55,29.77,84.77,14.95,183.13,Normal,No Action,
2024-06-19 13:00:00,Thanjavur,Rice,81.91,27.47,28.89,87.54,13.39,170.19,Normal,No Action,
2024-06-19 14:00:00,Thanjavur,Rice,85.05,24.25,28.64,88.65,15.08,178.49,Normal,No Action,
2024-06-19 15:00:00,Thanjavur,Rice,83.01,27.7,29.0,90.96,14.87,172.32,Normal,No Action,
2024-06-19 16:00:00,Thanjavur,Rice,86.27,27.52,26.97,88.72,14.36,179.33,Normal,No Action,
2024-06-19 17:00:00,Thanjavur,Rice,85.0,28.75,30.12,84.45,15.02,186.64,Normal,No Action,
2024-06-19 18:00:00,Thanjavur,Rice,85.16,28.24,31.52,93.79,14.65,185.23,Normal,No Action,
2024-06-19 19:00:00,Thanjavur,Rice,84.43,26.64,27.97,95.95,13.58,187.66,Normal,No Action,
2024-06-19 20:00:00,Thanjavur,Rice,85.5,24.5,29.05,81.3,15.03,184.43,Normal,No Action,
2024-06-19 21:00:00,Thanjavur,Rice,82.22,26.79,31.43,87.68,13.34,187.41,Normal,No Action,
2024-06-19 22:00:00,Thanjavur,Rice,89.89,26.61,30.02,95.07,13.66,177.57,Normal,No Action,
2024-06-19 23:00:00,Thanjavur,Rice,87.69,29.13,29.34,86.18,16.39,177.35,Normal,No Action,
2024-06-20 00:00:00,Thanjavur,Rice,82.99,27.11,30.83,93.12,14.81,182.32,Normal,No Action,
2024-06-20 01:00:00,Thanjavur,Rice,84.13,31.46,32.23,88.51,14.64,174.24,Heat Stress,No Action,
2024-06-20 02:00:00,Thanjavur,Rice,85.16,26.29,31.13,95.99,13.93,179.25,Normal,No Action,
2024-06-20 03:00:00,Thanjavur,Rice,83.78,25.92,28.79,86.67,13.27,183.11,Normal,No Action,
2024-06-20 04:00:00,Thanjavur,Rice,85.89,25.39,29.84,87.17,14.65,184.1,Normal,No Action,
2024-06-20 05:00:00,Thanjavur,Rice,83.9,27.28,27.73,88.91,14.19,176.27,Normal,No Action,
2024-06-20 06:00:00,Thanjavur,Rice,83.47,24.28,27.76,88.56,14.14,178.79,Normal,No Action,
2024-06-20 07:00:00,Thanjavur,Rice,83.81,27.32,29.81,87.1,13.2,174.79,Normal,No Action,
2024-06-20 08:00:00,Thanjavur,Rice,82.54,26.07,27.35,84.52,13.94,180.91,Normal,No Action,
2024-06-20 09:00:00,Thanjavur,Rice,85.79,25.76,27.88,85.99,14.37,175.76,Normal,No Action,
2024-06-20 10:00:00,Thanjavur,Rice,85.72,23.92,27.96,90.9,14.58,193.47,Normal,No Action,
2024-06-20 11:00:00,Thanjavur,Rice,85.05,25.09,28.36,82.6,14.32,175.83,Normal,No Action,
2024-06-20 12:00:00,Thanjavur,Rice,86.75,25.78,28.32,87.16,16.14,178.39,Normal,No Action,
2024-06-20 13:00:00,Thanjavur,Rice,100.0,27.82,29.22,91.17,51.77,170.36,Flood/Overwatering,No Action,
2024-06-20 14:00:00,Thanjavur,Rice,83.16,27.87,28.43,84.08,14.35,188.52,Normal,No Action,
2024-06-20 15:00:00,Thanjavur,Rice,87.74,26.51,29.93,88.23,12.7,175.38,Normal,No Action,
2024-06-20 16:00:00,Thanjavur,Rice,88.69,26.19,28.13,88.5,16.3,188.13,Normal,No Action,
2024-06-20 17:00:00,Thanjavur,Rice,90.66,26.36,28.94,83.63,15.88,174.16,Normal,No Action,
2024-06-20 18:00:00,Thanjavur,Rice,84.65,24.95,27.62,86.35,13.79,177.3,Normal,No Action,
2024-06-20 19:00:00,Thanjavur,Rice,82.36,27.85,26.84,90.58,15.62,177.43,Normal,No Action,
2024-06-20 20:00:00,Thanjavur,Rice,81.85,26.25,30.27,90.48,13.87,182.42,Normal,No Action,
2024-06-20 21:00:00,Thanjavur,Rice,80.69,27.62,29.11,88.47,13.56,175.57,Normal,No Action,
2024-06-20 22:00:00,Thanjavur,Rice,85.6,28.44,27.54,91.53,12.31,177.08,Normal,No Action,
2024-06-20 23:00:00,Thanjavur,Rice,83.91,25.24,27.1,87.03,14.69,179.06,Normal,No Action,
2024-06-21 00:00:00,Thanjavur,Rice,77.29,23.42,27.59,91.53,11.65,177.5,Normal,No Action,
2024-06-21 01:00:00,Thanjavur,Rice,82.42,28.68,27.92,91.23,14.54,169.35,Normal,No Action,
2024-06-21 02:00:00,Thanjavur,Rice,86.3,26.92,29.26,100.0,12.32,188.62,Normal,No Action,
2024-06-21 03:00:00,Thanjavur,Rice,83.14,27.03,28.43,88.0,13.83,181.65,Normal,No Action,
2024-06-21 04:00:00,Thanjavur,Rice,79.45,27.73,27.88,85.18,13.95,186.29,Normal,No Action,
